date,price,quantity_sold,demand,day_of_week,promotion_flag
2023-06-26,4.64,102,108,Monday,0
2023-06-26,2.59,89,95,Monday,0
2023-06-26,2.69,89,103,Monday,0
2023-06-26,3.25,93,106,Monday,0
2023-06-26,3.78,94,96,Monday,0
2023-06-26,3.72,105,105,Monday,0
2023-06-26,3.42,95,100,Monday,0
2023-06-26,3.51,91,101,Monday,0
2023-06-26,3.13,86,101,Monday,0
2023-06-26,4.44,92,101,Monday,0
2023-06-26,4.56,108,108,Monday,0
2023-06-26,3.22,88,97,Monday,0
2023-06-26,4.45,95,96,Monday,0
2023-06-26,4.08,85,99,Monday,0
2023-06-26,4.04,91,96,Monday,0
2023-06-26,3.93,106,107,Monday,0
2023-06-26,5.11,87,99,Monday,0
2023-06-26,4.65,99,104,Monday,0
2023-06-26,2.7,92,99,Monday,0
2023-06-26,2.72,84,98,Monday,0
2023-06-26,3.26,101,112,Monday,0
2023-06-26,4.88,95,102,Monday,0
2023-06-26,3.31,98,103,Monday,0
2023-06-26,5,92,96,Monday,0
2023-06-26,2.62,87,100,Monday,0
2023-06-26,3.09,87,100,Monday,0
2023-06-26,3.94,127,146,Monday,1
2023-06-26,3.14,75,88,Monday,0
2023-06-26,4.26,91,100,Monday,0
2023-06-26,4.01,87,99,Monday,0
2023-06-26,4.23,87,98,Monday,0
2023-06-26,4.5,100,103,Monday,0
2023-06-26,5.42,101,102,Monday,0
2023-06-26,2,150,159,Monday,1
2023-06-26,2.61,94,100,Monday,0
2023-06-26,5.25,92,100,Monday,0
2023-06-26,2.8,96,107,Monday,0
2023-06-26,2.87,92,105,Monday,0
2023-06-26,2.97,92,99,Monday,0
2023-06-26,3.81,88,96,Monday,0
2023-06-26,4.47,92,96,Monday,0
2023-06-26,4.69,96,102,Monday,0
2023-06-26,2.69,75,84,Monday,0
2023-06-26,3.39,144,151,Monday,1
2023-06-26,3.76,81,89,Monday,0
2023-06-27,5.13,92,99,Tuesday,0
2023-06-27,4.71,86,93,Tuesday,0
2023-06-27,2.49,138,151,Tuesday,1
2023-06-27,4.61,86,98,Tuesday,0
2023-06-27,2.55,88,97,Tuesday,0
2023-06-27,3.34,96,100,Tuesday,0
2023-06-27,3.66,136,146,Tuesday,1
2023-06-27,3.61,89,101,Tuesday,0
2023-06-27,5.04,74,85,Tuesday,0
2023-06-27,3.98,103,104,Tuesday,0
2023-06-27,3.56,82,94,Tuesday,0
2023-06-27,5.37,90,101,Tuesday,0
2023-06-27,2.55,90,98,Tuesday,0
2023-06-27,3.14,88,98,Tuesday,0
2023-06-27,3.47,101,110,Tuesday,0
2023-06-27,3.3,99,103,Tuesday,0
2023-06-27,3.76,87,102,Tuesday,0
2023-06-27,3.93,91,98,Tuesday,0
2023-06-27,5.06,85,99,Tuesday,0
2023-06-27,2.45,143,151,Tuesday,1
2023-06-27,4.19,127,147,Tuesday,1
2023-06-27,5.35,96,98,Tuesday,0
2023-06-27,4.04,96,101,Tuesday,0
2023-06-27,2.52,87,101,Tuesday,0
2023-06-27,3.58,93,108,Tuesday,0
2023-06-27,4.26,135,148,Tuesday,1
2023-06-27,3.48,96,101,Tuesday,0
2023-06-27,2.58,150,158,Tuesday,1
2023-06-27,2.78,145,152,Tuesday,1
2023-06-27,3.89,150,161,Tuesday,1
2023-06-27,2.86,101,101,Tuesday,0
2023-06-27,4.01,85,95,Tuesday,0
2023-06-27,4.34,97,105,Tuesday,0
2023-06-27,5.15,91,95,Tuesday,0
2023-06-27,5.04,89,104,Tuesday,0
2023-06-27,3.45,89,102,Tuesday,0
2023-06-27,3.87,91,100,Tuesday,0
2023-06-27,5.04,88,100,Tuesday,0
2023-06-27,5.4,97,105,Tuesday,0
2023-06-27,2.69,101,102,Tuesday,0
2023-06-27,5.25,91,98,Tuesday,0
2023-06-27,2.72,127,146,Tuesday,1
2023-06-27,3.83,89,98,Tuesday,0
2023-06-27,2.76,91,104,Tuesday,0
2023-06-27,4.55,83,97,Tuesday,0
2023-06-27,4.5,91,103,Tuesday,0
2023-06-27,4.71,83,93,Tuesday,0
2023-06-27,4.88,95,97,Tuesday,0
2023-06-27,2.97,89,93,Tuesday,0
2023-06-27,4.67,105,106,Tuesday,0
2023-06-28,3.53,125,146,Wednesday,1
2023-06-28,2.06,129,144,Wednesday,1
2023-06-28,3.39,90,106,Wednesday,0
2023-06-28,4.3,128,147,Wednesday,1
2023-06-28,2.62,95,98,Wednesday,0
2023-06-28,2.59,82,96,Wednesday,0
2023-06-28,2.6,134,147,Wednesday,1
2023-06-28,5,98,107,Wednesday,0
2023-06-28,5.19,93,100,Wednesday,0
2023-06-28,2.62,94,99,Wednesday,0
2023-06-28,4.33,90,101,Wednesday,0
2023-06-28,3.4,82,88,Wednesday,0
2023-06-28,4.15,80,92,Wednesday,0
2023-06-28,5.29,84,93,Wednesday,0
2023-06-28,2.9,94,96,Wednesday,0
2023-06-28,4.95,98,99,Wednesday,0
2023-06-28,5.22,95,97,Wednesday,0
2023-06-28,3.42,128,150,Wednesday,1
2023-06-28,4.56,89,96,Wednesday,0
2023-06-28,2.3,138,149,Wednesday,1
2023-06-28,5.13,94,100,Wednesday,0
2023-06-28,5.01,102,105,Wednesday,0
2023-06-28,2.61,92,103,Wednesday,0
2023-06-28,3.14,137,145,Wednesday,1
2023-06-28,3.6,91,93,Wednesday,0
2023-06-28,4.93,84,97,Wednesday,0
2023-06-28,3.79,84,99,Wednesday,0
2023-06-28,2.18,137,150,Wednesday,1
2023-06-28,4.47,87,93,Wednesday,0
2023-06-28,2.83,93,99,Wednesday,0
2023-06-28,3.33,84,92,Wednesday,0
2023-06-28,4.37,138,159,Wednesday,1
2023-06-28,2.79,145,146,Wednesday,1
2023-06-28,2.8,96,108,Wednesday,0
2023-06-28,2.94,90,105,Wednesday,0
2023-06-28,4.77,85,97,Wednesday,0
2023-06-28,2.52,84,97,Wednesday,0
2023-06-28,4.32,82,94,Wednesday,0
2023-06-28,3.23,88,100,Wednesday,0
2023-06-28,5.16,99,102,Wednesday,0
2023-06-28,2.84,102,106,Wednesday,0
2023-06-28,2.79,89,97,Wednesday,0
2023-06-28,5.03,97,97,Wednesday,0
2023-06-28,3.41,135,144,Wednesday,1
2023-06-28,2.86,86,94,Wednesday,0
2023-06-28,4.74,102,105,Wednesday,0
2023-06-28,5.3,101,104,Wednesday,0
2023-06-28,2.98,92,105,Wednesday,0
2023-06-28,4.33,142,151,Wednesday,1
2023-06-28,4.43,84,97,Wednesday,0
2023-06-29,5.43,108,109,Thursday,0
2023-06-29,2.92,90,105,Thursday,0
2023-06-29,3.68,90,105,Thursday,0
2023-06-29,2.86,95,100,Thursday,0
2023-06-29,2.56,96,101,Thursday,0
2023-06-29,4.5,98,106,Thursday,0
2023-06-29,3.16,89,97,Thursday,0
2023-06-29,5.44,93,97,Thursday,0
2023-06-29,3.46,89,94,Thursday,0
2023-06-29,3.15,135,155,Thursday,1
2023-06-29,4.23,91,100,Thursday,0
2023-06-29,3.23,88,94,Thursday,0
2023-06-29,3.77,105,112,Thursday,0
2023-06-29,2.6,96,102,Thursday,0
2023-06-29,5.01,87,101,Thursday,0
2023-06-29,3.46,90,98,Thursday,0
2023-06-29,2.55,83,98,Thursday,0
2023-06-29,5.17,97,102,Thursday,0
2023-06-29,3.76,92,98,Thursday,0
2023-06-29,3.78,136,152,Thursday,1
2023-06-29,3.8,142,147,Thursday,1
2023-06-29,3.56,89,102,Thursday,0
2023-06-29,4.74,95,101,Thursday,0
2023-06-29,2.59,108,109,Thursday,0
2023-06-29,2.43,137,143,Thursday,1
2023-06-29,3.51,83,96,Thursday,0
2023-06-29,4.52,89,100,Thursday,0
2023-06-29,4.34,139,152,Thursday,1
2023-06-29,3.5,135,148,Thursday,1
2023-06-29,2.63,86,100,Thursday,0
2023-06-29,4.07,97,99,Thursday,0
2023-06-29,5.03,96,98,Thursday,0
2023-06-29,3.66,85,100,Thursday,0
2023-06-29,5.13,96,101,Thursday,0
2023-06-29,4.69,84,95,Thursday,0
2023-06-29,4.45,81,92,Thursday,0
2023-06-29,4.91,86,92,Thursday,0
2023-06-29,3.55,91,101,Thursday,0
2023-06-29,3.24,95,96,Thursday,0
2023-06-29,4.39,90,102,Thursday,0
2023-06-29,4.54,94,98,Thursday,0
2023-06-29,3.7,104,107,Thursday,0
2023-06-29,5.12,98,106,Thursday,0
2023-06-29,4.77,94,100,Thursday,0
2023-06-29,5.31,83,93,Thursday,0
2023-06-29,4.58,92,99,Thursday,0
2023-06-29,4.94,98,108,Thursday,0
2023-06-29,3.86,80,94,Thursday,0
2023-06-29,4.62,93,95,Thursday,0
2023-06-29,4.85,91,97,Thursday,0
2023-06-30,5.06,84,98,Friday,0
2023-06-30,3.01,90,96,Friday,0
2023-06-30,4.12,139,153,Friday,1
2023-06-30,2.94,138,149,Friday,1
2023-06-30,3.45,89,100,Friday,0
2023-06-30,3.34,104,105,Friday,0
2023-06-30,3.73,87,101,Friday,0
2023-06-30,4.96,88,98,Friday,0
2023-06-30,5.47,88,100,Friday,0
2023-06-30,3.23,86,101,Friday,0
2023-06-30,3.73,88,103,Friday,0
2023-06-30,2.37,149,150,Friday,1
2023-06-30,2.09,129,146,Friday,1
2023-06-30,2.65,88,103,Friday,0
2023-06-30,5.47,101,103,Friday,0
2023-06-30,4.32,93,101,Friday,0
2023-06-30,3.09,93,96,Friday,0
2023-06-30,2.58,127,148,Friday,1
2023-06-30,3.83,150,150,Friday,1
2023-06-30,4.71,86,99,Friday,0
2023-06-30,4.14,144,150,Friday,1
2023-06-30,5.37,91,93,Friday,0
2023-06-30,4.33,92,102,Friday,0
2023-06-30,2.57,91,103,Friday,0
2023-06-30,5.44,97,103,Friday,0
2023-06-30,2.77,84,98,Friday,0
2023-06-30,3.88,102,105,Friday,0
2023-06-30,3.88,76,88,Friday,0
2023-06-30,2.1,136,158,Friday,1
2023-06-30,2.54,160,161,Friday,1
2023-06-30,2.85,102,105,Friday,0
2023-06-30,3.6,99,100,Friday,0
2023-06-30,3.82,149,151,Friday,1
2023-06-30,2.93,129,151,Friday,1
2023-06-30,2.82,97,105,Friday,0
2023-06-30,4.6,93,96,Friday,0
2023-06-30,3.1,91,106,Friday,0
2023-06-30,3.3,138,157,Friday,1
2023-06-30,4.24,84,96,Friday,0
2023-06-30,3.96,95,100,Friday,0
2023-06-30,4.1,135,154,Friday,1
2023-06-30,3.47,83,95,Friday,0
2023-06-30,3.74,89,103,Friday,0
2023-06-30,4.85,87,102,Friday,0
2023-06-30,3.3,88,101,Friday,0
2023-06-30,3.07,84,96,Friday,0
2023-06-30,4.28,84,98,Friday,0
2023-06-30,5.37,86,99,Friday,0
2023-06-30,2.71,94,96,Friday,0
2023-06-30,2.48,140,154,Friday,1
2023-07-01,2.61,127,138,Saturday,0
2023-07-01,5.25,107,124,Saturday,0
2023-07-01,3.08,110,122,Saturday,0
2023-07-01,4.78,127,129,Saturday,0
2023-07-01,4.25,115,133,Saturday,0
2023-07-01,4.19,121,132,Saturday,0
2023-07-01,3.39,188,193,Saturday,1
2023-07-01,3.47,131,136,Saturday,0
2023-07-01,3.83,120,131,Saturday,0
2023-07-01,4.82,134,134,Saturday,0
2023-07-01,3.86,116,128,Saturday,0
2023-07-01,5.27,123,129,Saturday,0
2023-07-01,3.61,109,122,Saturday,0
2023-07-01,3.41,125,134,Saturday,0
2023-07-01,4.23,178,196,Saturday,1
2023-07-01,4.35,126,134,Saturday,0
2023-07-01,3.18,125,129,Saturday,0
2023-07-01,3.13,115,132,Saturday,0
2023-07-01,3.24,124,134,Saturday,0
2023-07-01,4.17,122,134,Saturday,0
2023-07-01,4.98,123,128,Saturday,0
2023-07-01,4.69,115,126,Saturday,0
2023-07-01,2.48,188,195,Saturday,1
2023-07-01,5.24,111,129,Saturday,0
2023-07-01,3.6,123,141,Saturday,0
2023-07-01,2.93,129,134,Saturday,0
2023-07-01,3.7,134,137,Saturday,0
2023-07-01,3.33,129,135,Saturday,0
2023-07-01,3.03,119,125,Saturday,0
2023-07-01,3.12,122,125,Saturday,0
2023-07-01,2.58,119,127,Saturday,0
2023-07-01,3.37,184,198,Saturday,1
2023-07-01,3.84,121,130,Saturday,0
2023-07-01,4.18,125,130,Saturday,0
2023-07-01,3.27,117,135,Saturday,0
2023-07-01,4.34,134,136,Saturday,0
2023-07-01,4.85,116,135,Saturday,0
2023-07-01,3.28,130,131,Saturday,0
2023-07-01,2.68,132,135,Saturday,0
2023-07-01,3.62,108,123,Saturday,0
2023-07-01,4.35,114,132,Saturday,0
2023-07-01,3.76,125,132,Saturday,0
2023-07-01,3.73,119,130,Saturday,0
2023-07-01,4.05,121,130,Saturday,0
2023-07-01,2.63,181,196,Saturday,1
2023-07-01,2.76,126,129,Saturday,0
2023-07-01,5.19,115,123,Saturday,0
2023-07-01,3.09,119,125,Saturday,0
2023-07-01,3.59,121,139,Saturday,0
2023-07-01,2.24,172,201,Saturday,1
2023-07-02,4.52,128,130,Sunday,0
2023-07-02,3.48,105,123,Sunday,0
2023-07-02,2.82,171,192,Sunday,1
2023-07-02,4.03,168,188,Sunday,1
2023-07-02,4.15,123,131,Sunday,0
2023-07-02,2.71,125,136,Sunday,0
2023-07-02,5.29,113,120,Sunday,0
2023-07-02,3.33,127,133,Sunday,0
2023-07-02,4.76,143,144,Sunday,0
2023-07-02,3.97,116,123,Sunday,0
2023-07-02,3.56,169,189,Sunday,1
2023-07-02,3.53,129,136,Sunday,0
2023-07-02,4.48,127,131,Sunday,0
2023-07-02,3.76,112,127,Sunday,0
2023-07-02,2.84,123,132,Sunday,0
2023-07-02,5.04,111,129,Sunday,0
2023-07-02,4.67,128,133,Sunday,0
2023-07-02,4.47,124,127,Sunday,0
2023-07-02,4.26,123,124,Sunday,0
2023-07-02,4.31,191,193,Sunday,1
2023-07-02,2.72,132,132,Sunday,0
2023-07-02,5.23,124,130,Sunday,0
2023-07-02,4.11,130,133,Sunday,0
2023-07-02,3.88,115,133,Sunday,0
2023-07-02,3.6,122,131,Sunday,0
2023-07-02,4.23,115,121,Sunday,0
2023-07-02,2.81,127,129,Sunday,0
2023-07-02,3.63,170,187,Sunday,1
2023-07-02,4.44,126,127,Sunday,0
2023-07-02,3.94,116,124,Sunday,0
2023-07-02,4.95,113,130,Sunday,0
2023-07-02,4.38,117,125,Sunday,0
2023-07-02,3.4,132,132,Sunday,0
2023-07-02,5.22,113,126,Sunday,0
2023-07-02,5.2,116,127,Sunday,0
2023-07-02,5.25,131,132,Sunday,0
2023-07-02,4.43,130,136,Sunday,0
2023-07-02,4.85,116,126,Sunday,0
2023-07-02,3.81,116,130,Sunday,0
2023-07-02,5.11,121,124,Sunday,0
2023-07-02,3.34,115,127,Sunday,0
2023-07-02,3.15,195,196,Sunday,1
2023-07-02,2.89,117,121,Sunday,0
2023-07-02,4.7,123,123,Sunday,0
2023-07-02,2.46,168,196,Sunday,1
2023-07-02,4.89,131,133,Sunday,0
2023-07-02,3.46,121,122,Sunday,0
2023-07-02,4.92,116,125,Sunday,0
2023-07-02,3.64,113,128,Sunday,0
2023-07-02,3.74,108,125,Sunday,0
2023-07-03,5.34,91,93,Monday,0
2023-07-03,2.88,93,96,Monday,0
2023-07-03,4.71,107,107,Monday,0
2023-07-03,5.36,92,100,Monday,0
2023-07-03,4.37,85,96,Monday,0
2023-07-03,4.92,91,98,Monday,0
2023-07-03,3.36,90,101,Monday,0
2023-07-03,3.11,97,102,Monday,0
2023-07-03,2.76,132,154,Monday,1
2023-07-03,4.74,79,90,Monday,0
2023-07-03,3.38,87,100,Monday,0
2023-07-03,3.5,144,153,Monday,1
2023-07-03,3.81,89,102,Monday,0
2023-07-03,4.12,145,154,Monday,1
2023-07-03,2.63,150,154,Monday,1
2023-07-03,4.35,89,95,Monday,0
2023-07-03,5.37,88,96,Monday,0
2023-07-03,3.6,90,95,Monday,0
2023-07-03,3.17,148,159,Monday,1
2023-07-03,2.61,96,97,Monday,0
2023-07-03,3.72,84,98,Monday,0
2023-07-03,3.22,107,107,Monday,0
2023-07-03,2.83,87,101,Monday,0
2023-07-03,5.5,90,94,Monday,0
2023-07-03,3.02,86,90,Monday,0
2023-07-03,4.94,83,96,Monday,0
2023-07-03,3.55,94,102,Monday,0
2023-07-03,4.7,88,97,Monday,0
2023-07-03,5.32,96,103,Monday,0
2023-07-03,5.21,89,102,Monday,0
2023-07-03,3.94,87,95,Monday,0
2023-07-03,4.06,128,148,Monday,1
2023-07-03,4.06,98,103,Monday,0
2023-07-03,3.06,147,151,Monday,1
2023-07-03,3.84,94,97,Monday,0
2023-07-03,3.95,149,149,Monday,1
2023-07-03,3.98,104,108,Monday,0
2023-07-03,2.83,99,101,Monday,0
2023-07-03,4.78,91,92,Monday,0
2023-07-03,4.81,95,102,Monday,0
2023-07-03,4.48,91,102,Monday,0
2023-07-03,4.67,99,114,Monday,0
2023-07-03,4.08,91,103,Monday,0
2023-07-03,3.54,100,105,Monday,0
2023-07-03,5.01,90,98,Monday,0
2023-07-03,3.64,90,98,Monday,0
2023-07-03,2.72,98,107,Monday,0
2023-07-03,2.71,80,93,Monday,0
2023-07-03,3.52,99,105,Monday,0
2023-07-03,2.61,94,102,Monday,0
2023-07-04,4.83,85,99,Tuesday,0
2023-07-04,5.01,92,97,Tuesday,0
2023-07-04,4.34,150,151,Tuesday,1
2023-07-04,3.89,92,99,Tuesday,0
2023-07-04,5.11,79,93,Tuesday,0
2023-07-04,3.55,144,153,Tuesday,1
2023-07-04,2.88,94,97,Tuesday,0
2023-07-04,4.07,90,95,Tuesday,0
2023-07-04,5.41,84,94,Tuesday,0
2023-07-04,2.76,91,107,Tuesday,0
2023-07-04,3.94,106,112,Tuesday,0
2023-07-04,5.48,94,104,Tuesday,0
2023-07-04,5.19,85,91,Tuesday,0
2023-07-04,4.33,144,151,Tuesday,1
2023-07-04,2.55,85,90,Tuesday,0
2023-07-04,4.46,95,101,Tuesday,0
2023-07-04,4.13,104,104,Tuesday,0
2023-07-04,5.45,94,108,Tuesday,0
2023-07-04,4.57,97,107,Tuesday,0
2023-07-04,5.14,95,107,Tuesday,0
2023-07-04,4.25,83,93,Tuesday,0
2023-07-04,4.28,129,146,Tuesday,1
2023-07-04,5.45,100,100,Tuesday,0
2023-07-04,2.04,133,150,Tuesday,1
2023-07-04,2.73,98,104,Tuesday,0
2023-07-04,3.99,129,147,Tuesday,1
2023-07-04,3.8,92,100,Tuesday,0
2023-07-04,5.42,93,99,Tuesday,0
2023-07-04,4.01,80,94,Tuesday,0
2023-07-04,4.54,91,98,Tuesday,0
2023-07-04,2.95,142,148,Tuesday,1
2023-07-04,3.3,99,99,Tuesday,0
2023-07-04,3.58,128,144,Tuesday,1
2023-07-04,3.61,97,107,Tuesday,0
2023-07-04,3.12,86,100,Tuesday,0
2023-07-04,3.18,84,93,Tuesday,0
2023-07-04,5.22,89,96,Tuesday,0
2023-07-04,4.67,89,97,Tuesday,0
2023-07-04,5.29,86,101,Tuesday,0
2023-07-04,5.35,93,93,Tuesday,0
2023-07-04,3.07,96,108,Tuesday,0
2023-07-04,3.65,95,110,Tuesday,0
2023-07-04,4.83,98,110,Tuesday,0
2023-07-04,4.23,84,95,Tuesday,0
2023-07-04,5.18,108,109,Tuesday,0
2023-07-04,2.57,140,149,Tuesday,1
2023-07-04,3.53,99,101,Tuesday,0
2023-07-04,5.06,94,94,Tuesday,0
2023-07-04,4.74,95,103,Tuesday,0
2023-07-04,5.12,82,96,Tuesday,0
2023-07-05,3.71,98,101,Wednesday,0
2023-07-05,3.56,91,92,Wednesday,0
2023-07-05,3.62,89,93,Wednesday,0
2023-07-05,2.66,95,98,Wednesday,0
2023-07-05,4.93,82,92,Wednesday,0
2023-07-05,5.09,97,99,Wednesday,0
2023-07-05,3.81,98,102,Wednesday,0
2023-07-05,2.06,133,151,Wednesday,1
2023-07-05,4.91,99,103,Wednesday,0
2023-07-05,4.16,87,99,Wednesday,0
2023-07-05,2.62,85,95,Wednesday,0
2023-07-05,3.92,91,106,Wednesday,0
2023-07-05,2.63,98,103,Wednesday,0
2023-07-05,3.01,144,153,Wednesday,1
2023-07-05,2.5,91,102,Wednesday,0
2023-07-05,3.34,93,99,Wednesday,0
2023-07-05,5.28,88,92,Wednesday,0
2023-07-05,5.3,89,104,Wednesday,0
2023-07-05,2.73,88,96,Wednesday,0
2023-07-05,5.16,103,103,Wednesday,0
2023-07-05,4.42,85,89,Wednesday,0
2023-07-05,5.42,99,106,Wednesday,0
2023-07-05,4.26,90,100,Wednesday,0
2023-07-05,2.94,128,145,Wednesday,1
2023-07-05,3.84,98,108,Wednesday,0
2023-07-05,5.1,106,112,Wednesday,0
2023-07-05,3.74,152,156,Wednesday,1
2023-07-05,3.05,96,102,Wednesday,0
2023-07-05,2.57,90,98,Wednesday,0
2023-07-05,3.64,99,102,Wednesday,0
2023-07-05,2.87,100,103,Wednesday,0
2023-07-05,5.13,95,98,Wednesday,0
2023-07-05,4.24,140,146,Wednesday,1
2023-07-05,3.41,85,95,Wednesday,0
2023-07-05,4.16,140,148,Wednesday,1
2023-07-05,3.15,99,101,Wednesday,0
2023-07-05,3.07,89,92,Wednesday,0
2023-07-05,2.71,99,99,Wednesday,0
2023-07-05,4.37,102,104,Wednesday,0
2023-07-05,4.04,88,101,Wednesday,0
2023-07-05,2.76,87,100,Wednesday,0
2023-07-05,3.25,100,103,Wednesday,0
2023-07-05,3.51,128,149,Wednesday,1
2023-07-05,5.27,90,90,Wednesday,0
2023-07-05,2.58,92,99,Wednesday,0
2023-07-05,5.05,98,100,Wednesday,0
2023-07-05,3.87,149,158,Wednesday,1
2023-07-05,5.01,91,96,Wednesday,0
2023-07-05,5.02,96,97,Wednesday,0
2023-07-05,3.76,94,100,Wednesday,0
2023-07-06,3.43,129,149,Thursday,1
2023-07-06,5.16,90,98,Thursday,0
2023-07-06,5.07,90,101,Thursday,0
2023-07-06,2.5,101,103,Thursday,0
2023-07-06,4.28,95,96,Thursday,0
2023-07-06,3.42,139,148,Thursday,1
2023-07-06,3.91,91,101,Thursday,0
2023-07-06,5.01,89,91,Thursday,0
2023-07-06,4.81,95,100,Thursday,0
2023-07-06,2.56,87,94,Thursday,0
2023-07-06,2.52,97,97,Thursday,0
2023-07-06,3.79,133,155,Thursday,1
2023-07-06,2.54,106,109,Thursday,0
2023-07-06,3.72,83,95,Thursday,0
2023-07-06,5.02,99,104,Thursday,0
2023-07-06,3.55,145,145,Thursday,1
2023-07-06,2.77,88,98,Thursday,0
2023-07-06,4.53,98,98,Thursday,0
2023-07-06,4.62,97,101,Thursday,0
2023-07-06,3.7,76,87,Thursday,0
2023-07-06,3.4,82,94,Thursday,0
2023-07-06,4.06,92,103,Thursday,0
2023-07-06,3.28,91,91,Thursday,0
2023-07-06,2.43,154,155,Thursday,1
2023-07-06,3.9,87,99,Thursday,0
2023-07-06,3.51,94,97,Thursday,0
2023-07-06,2.9,133,146,Thursday,1
2023-07-06,3.64,94,109,Thursday,0
2023-07-06,2.64,96,104,Thursday,0
2023-07-06,4.73,90,103,Thursday,0
2023-07-06,5,94,101,Thursday,0
2023-07-06,4.25,91,99,Thursday,0
2023-07-06,3.33,86,92,Thursday,0
2023-07-06,5.06,95,100,Thursday,0
2023-07-06,2.62,106,106,Thursday,0
2023-07-06,3.06,131,150,Thursday,1
2023-07-06,4.4,107,111,Thursday,0
2023-07-06,3.53,95,98,Thursday,0
2023-07-06,3.93,95,97,Thursday,0
2023-07-06,5,97,103,Thursday,0
2023-07-06,2.58,137,155,Thursday,1
2023-07-06,3.05,85,98,Thursday,0
2023-07-06,3.28,90,104,Thursday,0
2023-07-06,3.81,103,106,Thursday,0
2023-07-06,5.34,91,106,Thursday,0
2023-07-06,5.21,93,98,Thursday,0
2023-07-06,2.96,85,97,Thursday,0
2023-07-06,2.91,100,102,Thursday,0
2023-07-06,2.68,97,100,Thursday,0
2023-07-06,5.36,87,97,Thursday,0
2023-07-07,2.93,93,100,Friday,0
2023-07-07,4.24,91,97,Friday,0
2023-07-07,2.73,92,104,Friday,0
2023-07-07,3.97,142,157,Friday,1
2023-07-07,3.26,88,98,Friday,0
2023-07-07,5.1,100,101,Friday,0
2023-07-07,3.9,89,98,Friday,0
2023-07-07,4.58,91,93,Friday,0
2023-07-07,4.82,97,98,Friday,0
2023-07-07,4.34,137,147,Friday,1
2023-07-07,2.05,133,145,Friday,1
2023-07-07,3.3,137,158,Friday,1
2023-07-07,3.55,84,91,Friday,0
2023-07-07,5.14,85,99,Friday,0
2023-07-07,3.75,83,96,Friday,0
2023-07-07,4.66,94,96,Friday,0
2023-07-07,4.6,100,106,Friday,0
2023-07-07,4.02,88,96,Friday,0
2023-07-07,4.29,93,97,Friday,0
2023-07-07,4.14,139,146,Friday,1
2023-07-07,3.12,137,141,Friday,1
2023-07-07,4.04,99,104,Friday,0
2023-07-07,4.94,104,107,Friday,0
2023-07-07,3.47,124,145,Friday,1
2023-07-07,3.52,89,97,Friday,0
2023-07-07,2.4,124,142,Friday,1
2023-07-07,4.36,143,156,Friday,1
2023-07-07,4.56,97,103,Friday,0
2023-07-07,3.91,91,99,Friday,0
2023-07-07,4.22,97,106,Friday,0
2023-07-07,3.08,94,99,Friday,0
2023-07-07,4.23,96,99,Friday,0
2023-07-07,4.36,83,91,Friday,0
2023-07-07,4.13,95,108,Friday,0
2023-07-07,4.01,97,109,Friday,0
2023-07-07,2.88,100,101,Friday,0
2023-07-07,3.05,100,102,Friday,0
2023-07-07,2.63,92,99,Friday,0
2023-07-07,4.44,99,99,Friday,0
2023-07-07,2.66,88,98,Friday,0
2023-07-07,3.42,153,156,Friday,1
2023-07-07,4.67,92,98,Friday,0
2023-07-07,3.58,137,153,Friday,1
2023-07-07,4.75,92,98,Friday,0
2023-07-07,3.31,93,97,Friday,0
2023-07-07,5.01,102,107,Friday,0
2023-07-07,3.69,86,97,Friday,0
2023-07-07,3.9,96,104,Friday,0
2023-07-07,4.37,146,155,Friday,1
2023-07-07,4.68,90,101,Friday,0
2023-07-08,2.91,122,135,Saturday,0
2023-07-08,2.63,183,189,Saturday,1
2023-07-08,2.42,179,194,Saturday,1
2023-07-08,4.83,119,131,Saturday,0
2023-07-08,2.79,121,128,Saturday,0
2023-07-08,4.05,112,128,Saturday,0
2023-07-08,5.46,130,133,Saturday,0
2023-07-08,4.09,125,134,Saturday,0
2023-07-08,3.74,108,124,Saturday,0
2023-07-08,3.46,183,188,Saturday,1
2023-07-08,3.93,129,130,Saturday,0
2023-07-08,2.01,174,202,Saturday,1
2023-07-08,2.05,172,192,Saturday,1
2023-07-08,2.69,128,132,Saturday,0
2023-07-08,2.54,118,130,Saturday,0
2023-07-08,3.37,110,128,Saturday,0
2023-07-08,4.04,181,194,Saturday,1
2023-07-08,4.05,118,123,Saturday,0
2023-07-08,3.7,113,133,Saturday,0
2023-07-08,5.25,119,125,Saturday,0
2023-07-08,4.81,108,126,Saturday,0
2023-07-08,3.2,119,124,Saturday,0
2023-07-08,5.01,129,137,Saturday,0
2023-07-08,3.2,123,127,Saturday,0
2023-07-08,5,125,133,Saturday,0
2023-07-08,5.33,127,130,Saturday,0
2023-07-08,3.25,124,125,Saturday,0
2023-07-08,3.18,123,138,Saturday,0
2023-07-08,3.31,175,188,Saturday,1
2023-07-08,5.11,122,137,Saturday,0
2023-07-08,4.04,119,135,Saturday,0
2023-07-08,2.68,128,134,Saturday,0
2023-07-08,3.11,188,198,Saturday,1
2023-07-08,3.12,118,121,Saturday,0
2023-07-08,5.07,122,140,Saturday,0
2023-07-08,2.63,121,133,Saturday,0
2023-07-08,3.29,121,130,Saturday,0
2023-07-08,3.45,127,137,Saturday,0
2023-07-08,3.23,111,126,Saturday,0
2023-07-08,2.56,130,132,Saturday,0
